"8382a31d:43ab5eb5:8e2b1998:d188088f";"CMDO TANK BUSTERS";;;;"DO NOT TRANSLATE"
"8382a7f4:47ce389d:bccda984:18a1d9bc";"Reach the level 10";"NEW_ACHIEVEMENT_2_4_DESC";"Description of the required conditions to unlock an achievement";;
"83839e86:477a3e4e:c44a889f:322f00b3";"MORTAR 107mm";;;;"DO NOT TRANSLATE"
"8388dcb1:49bbbe40:269d08a5:6878fe07";;;"Hint extended for the reset button in the options screen";;
"838c20a7:43750b08:2df554a4:f1a6bd34";"Craynest";;;;"DO NOT TRANSLATE"
"838cdfe6:46236dfa:acf8d8b6:0120549c";"Change password";;"Bouton in connection panel - MAX 21 CHARACTERS";"21";
"838cf6dd:47195feb:59f198b7:85e104d5";"Friedland";;;;"DO NOT TRANSLATE"
"838d149f:4c3779f9:7823a5ae:8e3ca52f";"Kauppinen";;;;"DO NOT TRANSLATE"
"839495e6:48c85c3a:9cbb028c:6c027459";"3D Programming";;;;
"8394e4f7:49397aad:e522a2b7:58d9d618";"Rapport météo";;;;"DO NOT TRANSLATE"
"83a13bb5:4b1a5916:da272395:3d0af0bc";"Move next to the targeted ennemy and explode.";;;;
"83a8dbcd:4772145b:d47710af:0cedd13d";"The Axis hold the objectives.";;;;
"83ac7836:44ef98ea:d9b2b6a0:944e8279";"Binzer";;;;"DO NOT TRANSLATE"
"83ad5ea4:4f352d52:d9370fb2:c8e0f3ec";"Forum Marshals & Moderators";;;;
"83af78f7:4ab32e86:632621ac:54bdd2ed";"Norton";;;;"DO NOT TRANSLATE"
"83b42aca:48a34e4c:89dfd294:54e95c8d";"Sir Richard GALE";;;;
"83b81dde:49250386:41ea3b95:ee9edf05";"Hex";;;;
"83b97e8a:4d495c21:3768c08f:e99d3993";"JEEP .50";;;;"DO NOT TRANSLATE"
"83bb7206:4479ec23:2be2ca93:af882a7e";"Krosby";;;;"DO NOT TRANSLATE"
"83be5486:4e150e9d:124116b8:6e96f8af";"EW 141";;;;"DO NOT TRANSLATE"
"83c113db:45b5f47f:0a3b98bd:c98ba422";"Moisan";;;;"DO NOT TRANSLATE"
"83c23dd6:49176478:a5ca9bbf:347dac2b";"Kulti";;;;"DO NOT TRANSLATE"
"83c987a3:498cab02:5ddd2085:680a38c1";"Good job, the PAK 43 88mm #epak88 are no more!";;;;
"83cc6e71:44511244:65154488:85c5c8c8";"L'état-major propose de lancer une opération aéroportée sur l'Islande afin de frapper les lignes de communication ennemies vers la Scandinavie. Le 237e régiment de parachutistes sera le fer de lance de cette opération. Mais vous pouvez intervenir pour que cette unité vous soit plutôt affectée en Scandinavie, ce qui annulerait l'opération.";;;;"DO NOT TRANSLATE"
"83d2c2b7:4b18ebd3:9a539bbd:12443a08";"Kolb";;;;"DO NOT TRANSLATE"
"83d4b2e0:40f149f6:cc4fe0ab:eaa5b682";"Kuk";;;;"DO NOT TRANSLATE"
"83d8059a:484f5de2:6a6f0180:bb139eef";"Initiative Points";;"Hint title for Initiative of BG";;
"83d9ecb5:47bacc62:23e005b4:f67fcfaa";"Indicates in which phase the unit will be released and available as reinforcements.";;"Hint body for the unlocking phase on the unit button in the production menu component";;
"83dbe7eb:4b2fa222:e4ea5484:b826c589";"%s losses.";;;;
"83dddf1a:40d4cdda:f6d3ef9d:bebc5104";"Schwartzenberg";;;;"DO NOT TRANSLATE"
"83e6574d:436ef88d:197a8382:b33ac088";"Roling";;;;"DO NOT TRANSLATE"
"83ed2145:4ead7daa:59a22dbb:26a89e04";"290mm";;;;"DO NOT TRANSLATE"
"83f0c915:4b90fe46:64bfd1b6:178dea55";"Arty Off Map Precis Soutenu";;;;"DO NOT TRANSLATE"
"83f38d4f:496275bc:cfc750a9:9cdef967";"Bobbies";;;;"DO NOT TRANSLATE"
"83f6269e:4c53f839:0c1e1d8e:42f06804";"Gutsche";;;;"DO NOT TRANSLATE"
"83fa6044:43fa1c0f:e9b9f6a1:2a40362e";"Time remaining before the game enters the next combat phase.";"Hint number 36";"Hint body for the phase countdown in the phase composant";;
"83fadc3b:4732fee2:42c1ac97:921011be";"16. Luftwaffe-Felddivision was made up of supernumerary Luftwaffe ground personnel pressed into combat units. With low morale and often outdated equipment, they were far from the usual hard-fighting German Grenadiers. Supported by a motley assortment of captured French vehicles and StuGs, they can at least rely on well-equipped and trained multi-purpose Flak guns.";;;;
"83fde946:450d8b2b:f29404b7:08828afc";"EXPLODE ON POSITION";;;;
"84024247:416a842c:2b676581:d42d60d9";"Patenaude";;;;"DO NOT TRANSLATE"
"8402c5e0:4bdf68b6:67ab8785:b581e4cb";"\n\Monty is convinced that the only way to breach the German defences around Caen is by an all-out frontal attack. He has called this Operation CHARNWOOD and has planned a attack, employing 3 Infantry Divisions. Your 3rd Canadian Division is to assault Buron, take it, hold it and move forward to take the high ground beyond.\n\nBuron - the village that fell to the North Novas the day after D-Day and was held against a strong counter attack only to be casually abandoned that night.  Buron - the village that has been in German hands ever since. Buron - the village your lads have been staring at every day for a month. Buron - the village which has been shelling your positions in “Hell’s Corner” almost continuously - day and night. Buron - the village that has been fortified little by little by the Panzer Grenadiers of the Hitlerjugend Division. Buron - the village you hate! Many of your comrades are dead or lie in British hospitals because of Hitlerjugend mortar bombs and shells. Rumour has it that this division shot dead seventeen POWs from the Winnipeg Rifles. You can understand why your Battalion is pretty fired up and ready for a fight.\n\nYour intelligence is good, especially about enemy obstacles. Apparently the whole place is a network of minefields and trench systems, the worst of which are two large Anti-Tank Ditches just north of the village. Enemy dispositions are known pretty well. The North Novas took a SS POW 3 days ago who has been singing like a bird. He says that there are 2 Companies of the 25th Panzer Grenadier Regiment in and around the village. Air activity has been increasing over the last 24 hours and last night was full of the sound of bombers as they pounded the enemy positions. This improved the lads morale 500%. They are anxious to get at the enemy in Buron now.\n\nYou look at your watch but do not need it to tell the time as 100 or more guns behind you announce that it is 0730. Your pipe major shouts and the skirl of bagpipes fills the air.\n\nYour forces are to take and hold Buron.";;;;
"8405c8e8:4d05ad61:ec38acb6:ea0f6632";"Logan";;;;"DO NOT TRANSLATE"
"8405e0f8:474404f9:f1e9f1a6:0ebf2c62";"Lenarczyk";;;;"DO NOT TRANSLATE"
"84088cef:4a642e40:50f252aa:0e51d9ff";"Originaly formed from Hitler's own bodugyard, LAH has expanded over the course of the war into one of the Third Reich's most prestigious and powerful division. Often regarded as Hitler's « Old Guard », it was the breeding ground from which most of the Waffen-SS' late war superior officers originated.";;;;"DO NOT TRANSLATE"
"840b76b9:45235c5b:837f62a2:67980257";"Fs-SCHARFSCHÜTZE";;;;"DO NOT TRANSLATE"
"840b8845:4da699cc:5a27e1b9:f162ade7";"Sū";;;;"DO NOT TRANSLATE"
"840c940e:4840b50b:bbaf6cb7:b77105f2";"Somalia";;"Country name choice during account creation";;
"840d2bc2:4847e2f4:3559cca6:91701b38";"Veteran";"Experience level 1 name";;;
"841da1af:4a0d1729:55d14cb5:62642146";"Pont Neuf is guarded by infantry with artillery support";;"An officer is explaining the military situation to the player - Tone is military and informative";;
"84243dee:4402d9f4:71039ab4:8e676bca";"REPEL THE 12. SS";;;;
"8428a133:4878cd8c:6b02e991:98bd7d17";"DISCARD CHANGES";;"Hint title for the discard button in the warning modal window for incomplete deck";;
"842e163d:456387db:e5c41491:8cff84b7";"Mobilise the Ford GPA OP and the Grasshopper.";;;;
"8434786d:45efe543:d2013caf:61fec9a8";"Mucha";;;;"DO NOT TRANSLATE"
"84367211:4d2555dd:37d92887:cca680e0";"Blakeney";;;;"DO NOT TRANSLATE"
"84423768:41e6d5da:6ce230ac:82501580";"The Allies hold the objectives.";;;;
"8446e2ca:48fbd48d:465e7da4:2c13129c";"Koscielecki";;;;"DO NOT TRANSLATE"
"844c457a:483b2ef3:0dd6268e:27056169";"Camera Down";;"hotkey name";;
"844f7fbb:4a62bc66:89d515bf:30df1bd7";"Comte";;;;"DO NOT TRANSLATE"
"8451ed65:4c1419ea:40153bb5:f92511aa";"Les utiliser en Scandinavie";;;;"DO NOT TRANSLATE"
"84711b00:4bfdbd4b:3fa76b83:d0c5dcba";"Dayan ";;;;"DO NOT TRANSLATE"
"84743128:48b3f01e:55ed66ba:8831cb36";"TAKE BACK THE HILL (%s)";;;;
"847bd6f2:401d8d52:ae9cb4a5:282a6d25";"Le déploiement de la 5e Airborne Brigade est repoussé au tour 14.";;;;"DO NOT TRANSLATE"
"847f42e9:4a7aa9c9:7872bcae:6f75fc9d";"New save";"Title of the rename modal";;;
"8481ed20:4bc5b28f:310d43a4:e3227a97";"NetworkDelay Warning";;;;
"848a50e1:4b842fac:d1b71181:42a77d4f";"Special Thanks to ...";;;;
"848d0690:4cb5a912:b33f0698:1ee606dd";"%1:";"Formating of colon (for instance, in french, there is a space before). Used for formating of player statistics for instance.";;;
"848f77ce:4cbb05e6:bd8356bb:2431838b";"India";;"Country name choice during account creation";;
"84930914:4a0280d7:33daad91:fb32616c";"P'yŏn";;;;"DO NOT TRANSLATE"
"849805e4:46e41c11:db8144b4:644c2005";"THE OLD BREED";;;;
"84a220e8:45171733:082982a5:2f70a659";"Follerup";;;;"DO NOT TRANSLATE"
"84a47254:45ca731a:99747588:4e2a3c6c";"Stegl";;;;"DO NOT TRANSLATE"
"84a7d8b7:4dfeeb88:56f2a98f:077c9b9a";"Kalina";;;;"DO NOT TRANSLATE"
"84abbbc0:45f02bf2:be7d5aaf:50c54f4c";"Cordell";;;;"DO NOT TRANSLATE"
"84b09cdd:4b0afea7:3a3082ad:4da7d0af";"Thil";;;;"DO NOT TRANSLATE"
"84b1a567:4774729b:9fc26caa:863dffe7";"AUSTER";;;;"DO NOT TRANSLATE"
"84b48328:4139f8d5:0af22390:b52fce7f";"They are expected to strike at any time now.";;"An officer is explaining the military situation to the player - Tone is military and informative";;
"84b4f50a:495f5c38:b5d633b6:967ab2bc";"Reyes";;;;"DO NOT TRANSLATE"
"84b59111:4f1fe431:cac3ae93:e84e3548";"No instancing";;"Option Panel";;
"84b79e43:4816dbbd:e324c6b2:3f0f454a";"Adamcki";;;;"DO NOT TRANSLATE"
"84ba41ae:4f80db80:724aaab2:d28fa32c";"Please choose the fighting battlegroup";;"Strategic Map Battle";;
"84beb7b0:4b50acd6:0be19997:dd49e008";"Heinrich Freiherr VON LÜTTWITZ";;;;
"84c42fe5:4f6e0fd7:f766c981:75c01a85";"Heltowni";;;;"DO NOT TRANSLATE"
"84c5be15:4cfe1f30:22a63fb8:23da6a24";"Winnerstrand";;;;"DO NOT TRANSLATE"
"84ca7293:49fcf432:3c5810a2:ca3f4727";"CMDO FUS-MARINS";;;;"DO NOT TRANSLATE"
"84cfd6dd:49a50493:f2210b9a:599f2cd5";"WASP";;;"26";"DO NOT TRANSLATE"
"84d559a8:44bdf121:b0fefab1:f212ff0f";"Les Britanniques et les Hollandais ont rompu les lignes du Pacte en Allemagne du Nord. La route d'Hambourg est ouverte !";;;;"DO NOT TRANSLATE"
"84d6e440:4d8fcfd2:3009cfab:1ece3ffc";"736. Grenadier-Regiment";;;;"DO NOT TRANSLATE"
"84d99f58:4e2a8a76:6d151abd:b79b8364";"Gorbatchev prend l'avantage";;;;"DO NOT TRANSLATE"
"84dc272b:4afd9b70:5cd75793:b00dc7e0";"Casualties on the beach are too high, sir. The assault troops are being slaughtered, sir. Ike is calling it off: the invasion is cancelled.";;"Aide is telling that this is a Game Over - Tone is disappointed";;
"84e1bd81:4f1228bc:4ccfd1b4:7658cecb";"Meunier";;;;"DO NOT TRANSLATE"
"84e4d904:4a4c2d1c:e506a38c:6a8c2de9";"%1 is captured! #Player_unit_captured";;;;
"84ec1762:409a3e79:15b097a3:204476c0";"STUG III F/8";;;;"DO NOT TRANSLATE"
"84ecb721:4fc76b20:8771fe86:ac29975e";"Heintze";;;;"DO NOT TRANSLATE"
"84ecec25:460e1aec:2d841abd:11eab263";"Succeeded";;;;
"84f5165e:4a018859:784d7a9a:132dd480";"Répression en Tchécoslovaquie";;;;"DO NOT TRANSLATE"
"84f6bc8e:4cddd962:1f67d7b2:b1115608";;;;;"DO NOT TRANSLATE"
"84f893fc:4cb7bf55:af931f92:08b343da";"Automatic fire on enemy supply";"Activation/deactivation of the units' auto-fire on buildings";"Option Panel";;
"84fe3b0b:4aadb693:d1b9be95:933144c6";"1st Special Service Brigade regrouped several commando battalions, supported by engineer vehicles and tank, into an elite shock unit. Fathers to all modern Western special forces, the British commandos are the best Allied soldiers, able to deal with any infantry force. But they are fragile and lacking in anti-tank guns to deal with armors.";;;;
"85015af9:468850f2:e8ba5a90:4b25461d";;"Hint number 8";"Hint extended for the AT category button in the production menu component";;
"850610ea:43e0ccc5:de13e4a6:faff9820";"CHEUX";;;;"DO NOT TRANSLATE"
"850831e3:4590db5a:eb4ae794:90050223";"Love";;;;"DO NOT TRANSLATE"
"850ae7e3:49827260:f572e2a5:399b2357";"Duquette";;;;"DO NOT TRANSLATE"
"850caeae:46356b4d:e3539dac:7dfced34";"Very small";;"Unit info panel";;
"850dd296:4fb45f8e:a4e411bb:3da4f87c";"Sinclair";;;;"DO NOT TRANSLATE"
"850ef112:4d9ffb7a:0ac395b7:d71b2d1d";"LA BRUYERE";;;;"DO NOT TRANSLATE"
"8515795d:4d75cc15:39124692:12401cb9";"RESERVED FOR OPPONENT";"text for reserved slot in ranked game";"MAX 20 CHARACTERS";"20";
"8521fd87:4bfece0f:6f4169a1:ace9b9a8";"Hammer";;;;"DO NOT TRANSLATE"
"85292461:49098bcb:d6f65b89:c48956de";"Godesh";;;;"DO NOT TRANSLATE"
"8533e2a6:449783a9:ff8111a7:0f6c4674";;;;;
"8534dc72:4410beee:6010d7bd:fc3570e9";"UNAVAILABLE";;"Strategic button with strategic ation delay""";;
"853ad55e:49fe5047:3d849a90:e0e865a4";"Zalesky";;;;"DO NOT TRANSLATE"
"8547fb25:47c81ad3:7aff489e:2d7d1ae9";"Secure the Hill";;;;
"854aef51:47434bc3:840053b7:4cf88a31";"Although still a formidable fighting machine, the once most dreaded SS division is showing signs of wear. Elite troopers from the Eastern front are still there in numbers, but more and more unwilling Volksdeutschen have been pressed into its ranks to make up for its previous losses. Equipment is heterogeneous : state-of-the-art Pumas & Panthers, more Panzer IV (although mostly of the downgraded J variant) & Flak 88mm than other armored divisions in Normandy … Yet, rushed to the front while in the process of rearming, it misses many items such as 75mm fire support half-track, 37mm AA guns or half its armoured scouts. LAH's specific feature is to have a StuG-Abteilung acting as a Panzerjäger one, meaning less towed-AT guns but StuGs to be selected in the AT category, hence in addition to tanks.";;;;
"854b516d:499df755:a51118bc:7b1faacf";"Vincent";;;;"DO NOT TRANSLATE"
"85517962:4e9bcc84:3b66249b:39a0a986";"Blundell";;;;"DO NOT TRANSLATE"
"85572d2a:44a58680:3d52c0ac:f116a2e5";;"Hint number 55";"Hint extended for the barrage effect shot button of outmap units in the offmap units composant";;
"85646271:42f09bc6:a8a363b8:834f6839";"McAdam";;;;"DO NOT TRANSLATE"
"85661ecf:4a5f18bd:d586788e:3eaaae77";"Eldar";;;;"DO NOT TRANSLATE"
"8567981a:43026a26:c961549e:b1f11ec5";"Choose the winner";;"Strategic Map Battle Result Choice";;
"85679b26:440ec678:6cf811bd:c851d9a5";"1. Dywizja Pancerna";;;;"DO NOT TRANSLATE"
"856ede89:4ab611db:9e70fc8c:f3a52c66";"STEEL DIVISION encounters problems with the following players: ";"Auto kick panel";;;
"856f3943:42714580:ab4ca798:c2f770aa";"Alt";;;;
"8570fb95:44d0e064:90d712bc:862ccf76";"ME";;"chat - MAX 16 CHARACTERS";"16";
"85785352:49700637:a930418f:b20ec123";"Markovich";;;;"DO NOT TRANSLATE"
"857a66fc:4af74fa2:1fd4f588:e4a77e80";"Urbanek";;;;"DO NOT TRANSLATE"
"8581393d:4eaf716a:99ef8e8f:908e6e14";"Fritz BAYERLEIN";;;;
"8582e644:484a8b7b:a6427ab1:d16e3ccc";"#Naval #sea Navy";;"Unit type";;
"8587738a:458a58db:d65432a4:00c1ce85";"D'après nos reconnaissances aériennes, HARPOON croiserait entre le Groenland et l'Islande.\n\nIl nous reste 4 jours pour neutraliser Bergen & Stavanger.";;;;"DO NOT TRANSLATE"
"858aa88d:494185c9:eb540087:ba464f68";"Jordan";;;;"DO NOT TRANSLATE"
"858d7d75:466c08d8:53ed35a8:ec71d88e";"Péron";;;;"DO NOT TRANSLATE"
"859329db:4afc356a:f20c0097:a45636e0";"Changgok";;;;"DO NOT TRANSLATE"
"859e7a4f:4485f7c8:fa7138b4:3f767dc7";"Davenport";;;;"DO NOT TRANSLATE"
"859f076d:420bbb7d:767ef3a8:8d8928f8";"BROWSE";;"Title of action bar button - MAX 14 CHARACTERS";"14";
"85a70811:4fd88e6d:c1b27280:3c5f6de1";"Mock";;;;"DO NOT TRANSLATE"
"85a8dc03:4840dbb6:ace1e581:aaa20cad";"Map scen2";;;;
"85bcd724:4e294e25:f6ae72a7:0071f0a5";"Bernstone";;;;"DO NOT TRANSLATE"
"85c777fc:4cf16658:3fbf89b7:38bdb273";"M4(75) ABRAMS";;;;"DO NOT TRANSLATE"
"85c9b88e:43d59882:513f7cbe:a69e67aa";"Olsen";;;;"DO NOT TRANSLATE"
"85cac971:4c0115ae:ec3e1aa1:f40d5319";"AMMUNITION";"Unit Info Panel Hint number 9";"Hint title for the weapon ammunition in the Unit Info Panel";;
"85cb3ced:4e166232:e12c2ab6:d990e3d8";"Kampfgruppe von Luck";;;;"DO NOT TRANSLATE"
"85cbf706:409dba7c:1750fb8d:0737df39";"Thompson";;;;"DO NOT TRANSLATE"
"85cd217e:46be5269:96187c8d:251bbc1a";"HOLD ESCOVILLE (%s)";;;;
"85ceaeef:447a90fe:07f4dda1:cc44e734";"SAS PIAT";;;;"DO NOT TRANSLATE"
"85d319e2:4b37d00f:2abcca95:a33bab2d";"Kicked by the host.";;"Message of modal window";;
"85d47d96:40bd8db5:ea63eea8:851ef078";"Pierre";;;;"DO NOT TRANSLATE"
"85d5b49d:47899b12:8bb27386:5ba3a7f2";"_DEPREC";;;;"DO NOT TRANSLATE"
"85de2c15:45fcc1f1:d567608b:f7d266fa";"12. SS Panzer Rgt.";;;;"DO NOT TRANSLATE"
"85deb6f7:41fb7a80:ac9367ad:ca924e00";"Mutt";;;;"DO NOT TRANSLATE"
"85e1ba7d:471f0410:42437797:418f0b15";"Estes";;;;"DO NOT TRANSLATE"
"85e332ab:457e0d2c:8d5641bc:943a5118";"Walters";;;;"DO NOT TRANSLATE"
"85e650b3:467a624b:24d992ba:bc0367a7";"Lw-s.MG 34";;;;"DO NOT TRANSLATE"
"85e870a7:498deecc:fe9cad95:2498f271";"Löfgren";;;;"DO NOT TRANSLATE"
"85e8b711:4752f918:8b2ff5bc:de6031ee";"Gannon";;;;"DO NOT TRANSLATE"
"85eded9b:4b9afb61:c7ff21a3:b0dd544f";"STRAFBAT";;;;"DO NOT TRANSLATE"
"85ef17c3:4578e9d5:8eab188c:10b62be8";"Oulanov";;;;"DO NOT TRANSLATE"
"85f06e9c:4af0e1d6:52ffde9b:6a9e2c8e";"April";;"Month choice in modal window";;
"85f15f5d:4bef312c:018309b1:3c3d961f";"Almenning";;;;"DO NOT TRANSLATE"
"85fd1299:44bc1dc5:5ebf70ab:1d63948c";"Save %s UP (500 VP)";;;;
"860147de:429e7c4b:63ef3b91:de3a470f";"150mm Tir d'alerte";;;;
"8602fde4:4c06db2b:0755678a:826e1b80";;;;;
"8605c6ac:458c557c:d8581db7:4c4e2c26";"P-51D MUSTANG";;;"26";"DO NOT TRANSLATE"
"860e26b7:4d99a54e:6f01ae81:e0805f1b";"Browning M1917";;;;"DO NOT TRANSLATE"
"86100387:40776ddd:2c46ee9e:6fb73523";"Kovaleski";;;;"DO NOT TRANSLATE"
"86187da7:4f0839e3:008c44bf:ea5d59fb";"GRILLE";;;;"DO NOT TRANSLATE"
"861ab7c9:493bedcf:1747a288:2894b1fc";"Stepanovitch";;;;"DO NOT TRANSLATE"
"861e9144:45fc7258:5cd3ffbf:055a625d";"AP";;"AP Title";;"DO NOT TRANSLATE"
"862bdc72:4bdefc91:78ec3ebe:d8dbf421";;;"Description MSB";;
"86345941:4fe0bb38:0f41c982:1005cad0";"Our veteran infantry will be crucial to take and hold Cheux. But be aware that they don't have close-range anti-tank weapons... except for Rifle Leaders.";;"Battlegroup creation : aide is explaining the available units to the Player - Tone is insisting";;
"86387752:484537b3:71a19a83:1522f151";"Date scen5";;;;
"863a4bc6:433162ae:d757059b:5ee0b18e";"Fiji";;"Country name choice during account creation";;
"863b1441:44b505f9:3a7089a2:716e796c";"F10";;;;
"863c25ae:40ce0aba:efe7158d:42230b78";"LIVE";;"Time max to show when spectating live replay";;
"86421727:4bbee5f1:d710de81:5a4e4b13";"Art Director";;;;
"86438664:4282ef5f:42531e87:bea979d5";"Fineberg";;;;"DO NOT TRANSLATE"
"8645964d:4e77887e:02dd2782:39deb376";"The AUTO-FILL button automatically fills your battlegroup with units.";;"Game Tip as hint for the loading screen";;
"86468b3c:405120bf:e5b2608f:94e34397";"Fehrenbacher";;;;"DO NOT TRANSLATE"
"8649d0fd:43a346e7:b3bea8b9:d1275044";"Aiming time : %1~%2\nShots fired : %3\nPrecision : Medium\nIntensity : High";"Hint number 54";"Hint body for the fire effect shot button of outmap units in the offmap units composant";;
"864cc695:40897c24:3a16089f:53f6492d";"Russian";"TRANSLATE IN SAID LANGUAGE";;;
"864d5bb0:4ae4bace:f24b2caf:6a38638d";"Barkham";;;;"DO NOT TRANSLATE"
"864e586f:4c824302:a83e058e:92f2d22b";"Heinz";;;;"DO NOT TRANSLATE"
"864f3fdc:4e2ef307:2d652983:142b4feb";"MOT. RIFLE LEADER";;;;"DO NOT TRANSLATE"
"86530020:4972ef64:ead886ac:8e0e4730";"UE 630(f) MG";;;;"DO NOT TRANSLATE"
"865313c6:477a94a9:e22419ba:6bf96953";"Penney";;;;"DO NOT TRANSLATE"
"865401ce:443b7bf3:a1ccf8b0:8244cdff";"105mm Tir d'alerte";;;;
"865a25ad:4c3ef449:4d078093:e38a6d0b";;;"Hint extended the difficulty of the scenario";;
"865c16c2:4ef984b3:b7f9508f:f6d29fbe";"Click NEXT to compose your BATTLEGROUP.";;"The officer is introducing the User Interface to the Player";;
"865e7ebc:44be5790:b69809a3:eaf5156d";"Failed to load your profile. Please try again.";;"Message in modal window";;
"8660ac86:4c598a3f:df6c0797:1efa50ab";"RIFLES";;;;"DO NOT TRANSLATE"
"86647dcf:486549cf:177c929e:7d83b991";"Chwa";;;;"DO NOT TRANSLATE"
"86648c92:4e17f488:0775f38d:72e21b54";"Lamberts";;;;"DO NOT TRANSLATE"
"866569ad:4d6f8191:66ae66ac:1f234459";"Les déploiements en Atlantique nord sont impossibles ce tour.";;;;"DO NOT TRANSLATE"
"866f5bba:4310aa42:b7ba3887:490d2ee8";"Normal";;"Value of number of lines in multiple selection";;
"8670c515:4325ba76:8d604d9e:d7455d86";"Ehlinger";;;;"DO NOT TRANSLATE"
"8673f194:4a7739c1:d60b7abd:1880408f";"Toporov";;;;"DO NOT TRANSLATE"
"868153fa:44ff7e53:2c0b12ba:ed58d26b";"Bearnard";;;;"DO NOT TRANSLATE"
"86857ce1:4e4649a9:c497ecab:b4d020a4";"Reinforcements are here! Time to go on the offensive, don't you think, sir?";;"Aide is warning the Player - Tone is relieved";;
"8689fa7b:49b87dac:f389e7bc:f1603e17";"%1 m";;;;
"868a6b71:43cfd95d:9f19b899:1e94f1c7";"Strashok";;;;"DO NOT TRANSLATE"
"868c85c9:45f36b1c:732b40a3:949d32f1";"to make up for our previous loss.";;"An officer is explaining the military situation to the player - Tone is military and informative";;
"8692d5d7:4000dd21:0666c49c:a8e5eb93";"PROTECT THE CONVOY (%s)";;;;
"86982b03:4915ff2f:adc17592:c086c2dd";"Not Ready";"option to set a slot not ready";;;
"8698dc8a:4aec0e4c:a4156a80:7e8434b9";"Bérard";;;;"DO NOT TRANSLATE"
"869944ee:4c26615f:56a55b83:31ae32be";"Gallus";;;;"DO NOT TRANSLATE"
"869bc908:4cfab245:1c625cb7:6aba1330";"Siassinov";;;;"DO NOT TRANSLATE"
"869d30fe:46f326a3:139535b4:1236886a";"SHERMAN V";;;"26";"DO NOT TRANSLATE"
"86a0d706:4775f34d:cc60cf84:e67e6aae";"Fish";;;;"DO NOT TRANSLATE"
"86a4e516:41f0e399:85812684:04b34568";"Corby";;;;"DO NOT TRANSLATE"
"86ac4c07:48d0fae8:86cedcbf:7f20b3e8";"You have unused slots for units in your deck.";;"Hint body for the validate button in the deck overview screen";;
"86ac68ae:4d7995d9:4a4a3a8d:ca72050f";"This area is defended by elite troops - avoid them.";;;;
"86accc03:4b99e841:3780a687:93c16029";"Pre-Order Beta - The Game will contain a Single Player Campaigns and Tutorials on release.";;;;
"86ade44b:496edd93:04bf2db9:c0d2830f";"Sur le front allemand, l'ennemi contre-attaque en direction de Hambourg.";;;;"DO NOT TRANSLATE"
"86b1e594:4104f313:9411c7a0:05a82068";"Press I to display the unit's stats sheet.";;;;
"86b368e0:418a55d2:681e3cb0:40a63883";"Zdenek";;;;"DO NOT TRANSLATE"
"86b865ee:457f6e5e:83c28c84:df08fc04";"OBJECTIVE COMPLETE";;"Ojective Label";;
"86ba60a5:44bc4b64:3690d0be:4437d5ff";"HOLD THE CASTLE";;;;
"86bdb94e:408f86ea:1a1116ab:c9a78697";"Piorunowski";;;;"DO NOT TRANSLATE"
"86c8c53d:48c463b5:e6935aab:7e026f60";"Rifle Team";;;;
"86cf40b9:41b7e91e:9208d390:dd62e680";"Duboff";;;;"DO NOT TRANSLATE"
"86d03c88:4dc83048:126a7c99:03fcaa3d";"Description 90th ID";;;;"DO NOT TRANSLATE"
"86d06578:4ce934c3:6b82e098:163103c3";"Meyer took part in all the elite 1. SS-Panzer Division 'Leibstandarte SS Adolf Hitler' (Hitler's own bodyguard) campaigns from 1939 to 1943, earning the nickname 'Schneller Meyer' (Speedy Meyer) for his quick thinking and dashing spirit.\nIn 1943, he was transferred to the newly formed 12. SS-Panzer Division 'Hitlerjugend' as commander of Panzer-Grenadier-Regt. 25, and it was in this position that he arrived in Normandy on June 6th, 1944.\nHe was appointed as commander of the whole division a mere week later, when his predecessor was killed in a British artillery barrage.\During the Summer of 44, he proved himself one of the most determined opponents the Allies faced in Normandy, aggressively counter-attacking with any handful of men he could gather to retake any inch of lost ground.";;;;
"86d74269:40340542:6727da83:9cfb414b";"REGEN";"11 char per line, 2 lines available";;;
"86d7848c:4797c8d3:af2a88a4:40d3a81e";"Helland";;;;"DO NOT TRANSLATE"
"86d889de:4811d3ed:6642e6ac:36dfc0c5";"Lifebuoy Flamethrower";;;;"DO NOT TRANSLATE"
"86ddb87f:45c5a121:ceb039a8:16fcee90";"Colcord";;;;"DO NOT TRANSLATE"
"86e0460f:4b644539:d015269a:1a928da4";"#Arialbold{Carpiquet airfield}";;;;
"86e3ff80:4f728f50:55fb4db5:8f251863";"NEW DECK";;"Text for the deck dropdown in the deck building screen";;
"86e97682:4e06ba21:683a4eaf:b8fafa6d";"Gabunia";;;;"DO NOT TRANSLATE"
"86e9dffa:4581c0fa:f8dd4fad:a2524ad1";"Guldbrandsen";;;;"DO NOT TRANSLATE"
"86ea30dc:443ea14d:73b12aad:ee528577";"Milling";;;;"DO NOT TRANSLATE"
"86f74b29:467d2271:3da1a78a:773d2b31";"Airborne divisions are very lightly equipped, relying mostly on elite infantry and the ability of its first-wave troops to operate behind enemy lines.\nAlthough they lack armoured punch, paratroopers are versatile units able to face almost every enemy opponent, and they may count on full air support.";;;;
"86fe28ad:430d6074:ec7f6a82:d262b0c6";"Nordenberg";;;;"DO NOT TRANSLATE"
"86fe5f75:473f8358:71c4cd9f:9140c78c";"Watanabe";;;;"DO NOT TRANSLATE"
